group,fips_code,clinton_votes,sanders_votes,clinton_margin,clinton_percent
Tennessee,47111,343,169,174,0.33984375
Tennessee,47113,4351,999,3352,0.6265420560747663
Tennessee,47115,1046,559,487,0.3034267912772586
Tennessee,47117,838,384,454,0.37152209492635024
Tennessee,47119,2366,1305,1061,0.2890220648324707
Tennessee,47121,354,162,192,0.37209302325581395
Tennessee,47123,1232,596,636,0.3479212253829322
Tennessee,47125,5555,2833,2722,0.3245112064854554
Tennessee,47127,209,93,116,0.3841059602649007
Tennessee,47129,356,225,131,0.22547332185886404
Tennessee,47131,760,345,415,0.3755656108597285
Tennessee,47133,885,477,408,0.29955947136563876
Tennessee,47135,215,108,107,0.33126934984520123
Tennessee,47137,214,64,150,0.539568345323741
Tennessee,47139,757,557,200,0.15220700152207
Tennessee,47141,1916,1692,224,0.06208425720620843
Tennessee,47143,503,331,172,0.20623501199040767
Tennessee,47145,1454,916,538,0.2270042194092827
Tennessee,47147,1918,827,1091,0.3974499089253188
Tennessee,47149,8243,6016,2227,0.1561820604530472
Tennessee,47151,273,180,93,0.2052980132450331
Tennessee,47153,273,206,67,0.13987473903966596
Tennessee,47155,1259,1241,18,0.0072
Tennessee,47157,66465,15985,50480,0.6122498483929655
Tennessee,47159,654,253,401,0.4421168687982359
Tennessee,47161,527,244,283,0.3670557717250324
Tennessee,47163,2653,2153,500,0.10403662089055347
Tennessee,47165,4225,2262,1963,0.3026052104208417
Tennessee,47167,1454,574,880,0.4339250493096647
Tennessee,47169,321,113,208,0.4792626728110599
Tennessee,47171,244,272,-28,-0.05426356589147287
Tennessee,47173,316,196,120,0.234375
Tennessee,47175,242,96,146,0.4319526627218935
Tennessee,47177,1318,671,647,0.32528908999497236
Tennessee,47179,2444,2833,-389,-0.07371612658707599
Tennessee,47181,208,113,95,0.29595015576323985
Tennessee,47183,860,452,408,0.31097560975609756
Tennessee,47185,688,401,287,0.263544536271809
Tennessee,47187,6055,3911,2144,0.2151314469195264
Tennessee,47189,3873,2102,1771,0.29640167364016734
Texas,48001,994,299,695,0.5375096674400619
Texas,48003,76,38,38,0.3333333333333333
Texas,48005,1950,622,1328,0.5163297045101088
Texas,48007,488,272,216,0.28421052631578947
Texas,48009,99,64,35,0.2147239263803681
Texas,48011,1,4,-3,-0.6
Texas,48013,1355,478,877,0.4784506273867976
Texas,48015,492,165,327,0.4977168949771689
Texas,48017,84,29,55,0.48672566371681414
Texas,48019,378,293,85,0.12667660208643816
Texas,48021,2894,1945,949,0.19611489977268032
Texas,48023,46,24,22,0.3142857142857143
Texas,48025,1132,320,812,0.559228650137741
Texas,48027,7416,3079,4337,0.4132444020962363
Texas,48029,76502,36720,39782,0.35136280934800657
Texas,48031,229,190,39,0.09307875894988067
Texas,48033,4,1,3,0.6
Texas,48035,353,199,154,0.27898550724637683
Texas,48037,2436,687,1749,0.5600384245917387
Texas,48039,8996,3720,5276,0.4149103491664045
Texas,48041,3559,3580,-21,-0.002941588457767194
Texas,48043,699,771,-72,-0.04897959183673469
Texas,48045,16,11,5,0.18518518518518517
Texas,48047,1603,362,1241,0.6315521628498728
Texas,48049,319,212,107,0.2015065913370998
Texas,48051,469,149,320,0.517799352750809
Texas,48053,871,576,295,0.2038700760193504
Texas,48055,1657,831,826,0.3319935691318328
Texas,48057,1024,425,599,0.41338854382332646
Texas,48059,86,104,-18,-0.09473684210526316
Texas,48061,20326,8318,12008,0.4192151934087418
Texas,48063,484,134,350,0.5663430420711975
Texas,48065,50,30,20,0.25
Texas,48067,777,264,513,0.49279538904899134
Texas,48069,127,40,87,0.5209580838323353
Texas,48071,687,293,394,0.4020408163265306
Texas,48073,989,323,666,0.5076219512195121
Texas,48075,54,34,20,0.22727272727272727
Texas,48077,120,64,56,0.30434782608695654
Texas,48079,4,3,1,0.14285714285714285
Texas,48081,25,25,0,0.0
Texas,48083,75,49,26,0.20967741935483872
Texas,48085,23591,16082,7509,0.1892723010611751
Texas,48087,36,24,12,0.2
Texas,48089,474,150,324,0.5192307692307693
Texas,48091,3109,2023,1086,0.21161340607950116
Texas,48093,217,116,101,0.3033033033033033
Texas,48095,27,11,16,0.42105263157894735
Texas,48097,449,334,115,0.14687100893997446
Texas,48099,1010,577,433,0.27284183994959044
Texas,48101,26,18,8,0.18181818181818182
Texas,48103,62,24,38,0.4418604651162791
Texas,48105,266,240,26,0.05138339920948617
Texas,48107,131,91,40,0.18018018018018017
Texas,48109,355,160,195,0.3786407766990291
Texas,48111,24,13,11,0.2972972972972973
Texas,48113,113574,44231,69343,0.43942207154399415
Texas,48115,92,34,58,0.4603174603174603
Texas,48117,200,86,114,0.3986013986013986
Texas,48119,110,51,59,0.36645962732919257
Texas,48121,16470,15750,720,0.0223463687150838
Texas,48123,293,113,180,0.4433497536945813
Texas,48125,13,11,2,0.08333333333333333
Texas,48127,1804,534,1270,0.5431993156544055
Texas,48129,33,35,-2,-0.029411764705882353
Texas,48131,2272,523,1749,0.6257602862254025
Texas,48133,171,122,49,0.16723549488054607
Texas,48135,1852,941,911,0.32617257429287505
Texas,48137,42,27,15,0.21739130434782608
Texas,48139,3719,1563,2156,0.40817872018174933
Texas,48141,36067,17176,18891,0.3548072047029657
Texas,48143,427,365,62,0.07828282828282829
Texas,48145,551,115,436,0.6546546546546547
Texas,48147,505,277,228,0.2915601023017903
Texas,48149,584,309,275,0.3079507278835386
Texas,48151,226,146,80,0.21505376344086022
Texas,48153,60,24,36,0.42857142857142855
Texas,48155,80,112,-32,-0.16666666666666666
Texas,48157,29248,9765,19483,0.4993976366852075
Texas,48159,163,73,90,0.3813559322033898
Texas,48161,380,102,278,0.5767634854771784
Texas,48163,1864,630,1234,0.49478748997594224
Texas,48165,91,59,32,0.21333333333333335
Texas,48167,9435,4233,5202,0.3805970149253731
Texas,48169,35,22,13,0.22807017543859648
Texas,48171,813,314,499,0.4427684117125111
Texas,48173,4,4,0,0.0
Texas,48175,389,151,238,0.44074074074074077
Texas,48177,368,129,239,0.48088531187122735
Texas,48179,111,86,25,0.12690355329949238
Texas,48181,1940,1687,253,0.06975461814171492
Texas,48183,3411,906,2505,0.5802640722724114
Texas,48185,583,201,382,0.4872448979591837
Texas,48187,3787,2061,1726,0.2951436388508892
Texas,48189,312,176,136,0.2786885245901639
Texas,48191,63,28,35,0.38461538461538464
Texas,48193,118,84,34,0.16831683168316833
Texas,48195,21,12,9,0.2727272727272727
Texas,48197,71,88,-17,-0.1069182389937107
Texas,48199,625,398,227,0.22189638318670576
Texas,48201,156729,63246,93483,0.4249710194340266
Texas,48203,2043,528,1515,0.5892648774795799
Texas,48205,29,19,10,0.20833333333333334
Texas,48207,159,93,66,0.2619047619047619
Texas,48209,6625,7311,-686,-0.049225028702640644
Texas,48211,15,8,7,0.30434782608695654
Texas,48213,1593,598,995,0.45413053400273845
Texas,48215,40276,15894,24382,0.4340751290724586
Texas,48217,718,297,421,0.4147783251231527
Texas,48219,183,116,67,0.22408026755852842
Texas,48221,928,527,401,0.27560137457044676
Texas,48223,628,298,330,0.3563714902807775
Texas,48225,464,101,363,0.6424778761061947
Texas,48227,350,191,159,0.29390018484288355
Texas,48229,147,97,50,0.20491803278688525
Texas,48231,1328,847,481,0.22114942528735632
Texas,48233,153,103,50,0.1953125
Texas,48235,28,14,14,0.3333333333333333
Texas,48237,87,46,41,0.3082706766917293
Texas,48239,266,94,172,0.4777777777777778
Texas,48241,932,270,662,0.5507487520798668
Texas,48243,140,132,8,0.029411764705882353
Texas,48245,16580,4440,12140,0.5775451950523312
Texas,48247,1421,356,1065,0.5993247045582443
Texas,48249,4688,1436,3252,0.5310254735467015
Texas,48251,2270,1565,705,0.18383311603650587
Texas,48253,173,94,79,0.2958801498127341
Texas,48255,719,476,243,0.20334728033472804
Texas,48257,2229,946,1283,0.40409448818897636
Texas,48259,641,491,150,0.13250883392226148
Texas,48261,63,32,31,0.3263157894736842
Texas,48263,22,28,-6,-0.12
Texas,48265,1016,707,309,0.17933836331979106
Texas,48267,29,34,-5,-0.07936507936507936
Texas,48269,2,1,1,0.3333333333333333
Texas,48271,211,107,104,0.3270440251572327
Texas,48273,1738,630,1108,0.46790540540540543
Texas,48275,68,17,51,0.6
Texas,48277,923,388,535,0.4080854309687262
Texas,48279,172,87,85,0.3281853281853282
Texas,48281,324,205,119,0.22495274102079396
Texas,48283,557,156,401,0.5624123422159888
Texas,48285,322,137,185,0.40305010893246185
Texas,48287,366,179,187,0.3431192660550459
Texas,48289,289,89,200,0.5291005291005291
Texas,48291,1041,378,663,0.46723044397463004
Texas,48293,592,144,448,0.6086956521739131
Texas,48295,22,11,11,0.3333333333333333
Texas,48297,203,72,131,0.4763636363636364
Texas,48299,512,267,245,0.31450577663671375
Texas,48301,3,5,-2,-0.25
Texas,48303,5767,4112,1655,0.1675270776394372
Texas,48305,14,10,4,0.16666666666666666
Texas,48307,93,43,50,0.36764705882352944
Texas,48309,5531,2633,2898,0.3549730524252817
Texas,48311,4,1,3,0.6
Texas,48313,227,69,158,0.5337837837837838
Texas,48315,421,123,298,0.5477941176470589
Texas,48317,36,17,19,0.3584905660377358
Texas,48319,89,50,39,0.2805755395683453
Texas,48321,1088,344,744,0.5195530726256983
Texas,48323,4342,1508,2834,0.48444444444444446
Texas,48325,1070,435,635,0.4219269102990033
Texas,48327,23,16,7,0.1794871794871795
Texas,48329,1551,852,699,0.2908863920099875
Texas,48331,577,252,325,0.39203860072376356
Texas,48333,50,41,9,0.0989010989010989
Texas,48335,109,31,78,0.5571428571428572
Texas,48337,153,122,31,0.11272727272727273
Texas,48339,7540,5040,2500,0.1987281399046105
Texas,48341,149,81,68,0.2956521739130435
Texas,48343,461,144,317,0.5239669421487604
Texas,48345,13,6,7,0.3684210526315789
Texas,48347,1597,827,770,0.31765676567656764
Texas,48349,955,333,622,0.4829192546583851
Texas,48351,605,529,76,0.06701940035273368
Texas,48353,270,122,148,0.37755102040816324
Texas,48355,15662,6172,9490,0.4346432170010076
Texas,48357,35,29,6,0.09375
Texas,48359,11,4,7,0.4666666666666667
Texas,48361,1852,816,1036,0.38830584707646176
Texas,48363,361,230,131,0.22165820642978004
Texas,48365,559,130,429,0.6226415094339622
Texas,48367,1800,1474,326,0.09957238851557727
Texas,48369,82,26,56,0.5185185185185185
Texas,48371,816,488,328,0.25153374233128833
Texas,48373,859,322,537,0.45469940728196445
Texas,48375,1490,1091,399,0.1545912437039907
Texas,48377,776,447,329,0.26901062959934585
Texas,48379,173,89,84,0.32061068702290074
Texas,48381,1586,1479,107,0.034910277324632956
Texas,48383,12,7,5,0.2631578947368421
Texas,48385,28,23,5,0.09803921568627451
Texas,48387,377,87,290,0.625
Texas,48389,1128,563,565,0.3341218214074512
Texas,48391,549,253,296,0.3690773067331671
Texas,48393,3,2,1,0.2
Texas,48395,893,289,604,0.5109983079526227
Texas,48397,1722,1038,684,0.24782608695652175
Texas,48399,80,55,25,0.18518518518518517
Texas,48401,1114,276,838,0.6028776978417266
Texas,48403,192,82,110,0.40145985401459855
Texas,48405,366,62,304,0.7102803738317757
Texas,48407,561,193,368,0.4880636604774536
Texas,48409,2633,849,1784,0.5123492245835727
Texas,48411,58,27,31,0.36470588235294116
Texas,48413,58,24,34,0.4146341463414634
Texas,48415,154,85,69,0.28870292887029286
Texas,48417,15,14,1,0.034482758620689655
Texas,48419,346,90,256,0.5871559633027523
Texas,48421,19,8,11,0.4074074074074074
Texas,48423,5752,1984,3768,0.4870734229576008
Texas,48425,66,63,3,0.023255813953488372
Texas,48427,6918,1631,5287,0.6184349046672125
Texas,48429,45,35,10,0.125
Texas,48431,5,4,1,0.1111111111111111
Texas,48433,59,36,23,0.24210526315789474
Texas,48435,27,10,17,0.4594594594594595
Texas,48437,141,78,63,0.2876712328767123
Texas,48439,67590,35507,32083,0.3111923722319757
Texas,48441,1789,1421,368,0.1146417445482866
Texas,48443,67,64,3,0.022900763358778626
Texas,48445,141,83,58,0.25892857142857145
Texas,48447,26,16,10,0.23809523809523808
Texas,48449,475,175,300,0.46153846153846156
Texas,48451,1650,1234,416,0.14424410540915394
Texas,48453,69314,73889,-4575,-0.03194765472790374
Texas,48455,333,117,216,0.48
Texas,48457,453,139,314,0.5304054054054054
Texas,48459,725,269,456,0.45875251509054327
Texas,48461,91,45,46,0.3382352941176471
Texas,48463,1740,762,978,0.3908872901678657
Texas,48465,1777,768,1009,0.39646365422396856
Texas,48467,722,377,345,0.31392174704276615
Texas,48469,2205,1118,1087,0.3271140535660548
Texas,48471,1290,788,502,0.24157844080846969
Texas,48473,1221,557,664,0.3734533183352081
Texas,48475,306,147,159,0.3509933774834437
Texas,48477,781,275,506,0.4791666666666667
Texas,48479,18559,6177,12382,0.5005659767141009
Texas,48481,960,223,737,0.6229923922231615
Texas,48483,37,23,14,0.23333333333333334
Texas,48485,1958,1544,414,0.1182181610508281
Texas,48487,136,75,61,0.2890995260663507
Texas,48489,2072,657,1415,0.5185049468669842
Texas,48491,16374,14501,1873,0.06066396761133603
Texas,48493,1280,481,799,0.45371947756956277
Texas,48495,30,11,19,0.4634146341463415
Texas,48497,750,557,193,0.1476664116296863
Texas,48499,660,284,376,0.3983050847457627
Texas,48501,9,10,-1,-0.05263157894736842
Texas,48503,198,131,67,0.20364741641337386
Texas,48505,1969,685,1284,0.48379804069329313
Texas,48507,1557,373,1184,0.6134715025906736
Utah,49001,0,0,0,0
Utah,49003,90,281,-191,-0.5148247978436657
Utah,49005,630,2906,-2276,-0.6436651583710408
Utah,49007,128,235,-107,-0.29476584022038566
Utah,49009,1,13,-12,-0.8571428571428571
Utah,49011,747,3563,-2816,-0.6533642691415313
Utah,49013,37,87,-50,-0.4032258064516129
Utah,49015,26,66,-40,-0.43478260869565216
Utah,49017,23,73,-50,-0.5208333333333334
Utah,49019,161,636,-475,-0.5959849435382685
Utah,49021,142,639,-497,-0.6363636363636364
Utah,49023,16,55,-39,-0.5492957746478874
Utah,49025,50,186,-136,-0.576271186440678
Utah,49027,9,11,-2,-0.1
Utah,49029,39,104,-65,-0.45454545454545453
Utah,49031,0,0,0,0
Utah,49033,0,0,0,0
Utah,49035,9431,35610,-26179,-0.5812259940942697
Utah,49037,44,81,-37,-0.296
Utah,49039,44,264,-220,-0.7142857142857143
Utah,49041,34,85,-51,-0.42857142857142855
Utah,49043,751,1645,-894,-0.3731218697829716
Utah,49045,240,986,-746,-0.6084828711256117
Utah,49047,39,135,-96,-0.5517241379310345
Utah,49049,1011,6071,-5060,-0.7144874329285512
Utah,49051,170,557,-387,-0.53232462173315
Utah,49053,660,1509,-849,-0.3914246196403873
Utah,49055,30,70,-40,-0.4
Utah,49057,1113,5465,-4352,-0.6615992702949225
Vermont,50001,1111,7733,-6622,-0.7487562189054726
Vermont,50003,1255,5651,-4396,-0.6365479293368086
Vermont,50005,527,4596,-4069,-0.7942611750927191
Vermont,50007,5686,32231,-26545,-0.7000817575230108
Vermont,50009,141,888,-747,-0.7259475218658892
Vermont,50011,777,6746,-5969,-0.7934334706898843
Vermont,50013,233,1529,-1296,-0.735527809307605
Vermont,50015,574,4471,-3897,-0.7724479682854312
Vermont,50017,646,5402,-4756,-0.7863756613756614
Vermont,50019,472,3539,-3067,-0.7646472201446023
Vermont,50021,1584,9350,-7766,-0.710261569416499
Vermont,50023,1719,12302,-10583,-0.7547963768632765
Vermont,50025,1416,10086,-8670,-0.7537819509650495
Vermont,50027,2194,11339,-9145,-0.6757555604817853
Virginia,51001,1789,682,1107,0.4479967624443545
Virginia,51003,8284,6838,1446,0.09562227218621876
Virginia,51005,433,246,187,0.27540500736377027
Virginia,51007,671,179,492,0.5788235294117647
Virginia,51009,1044,546,498,0.3132075471698113
Virginia,51011,448,215,233,0.3514328808446455
Virginia,51013,25561,12541,13020,0.3417143457036376
Virginia,51015,1639,1754,-115,-0.03389330975537872
Virginia,51017,148,86,62,0.26495726495726496
Virginia,51019,1876,1424,452,0.13696969696969696
Virginia,51021,125,114,11,0.04602510460251046
Virginia,51023,888,695,193,0.12192040429564119
Virginia,51025,1354,152,1202,0.798140770252324
Virginia,51027,523,210,313,0.42701227830832195
Virginia,51029,806,264,542,0.5065420560747663
Virginia,51031,1296,667,629,0.32042791645440655
Virginia,51033,1902,641,1261,0.49587101848210774
Virginia,51035,600,445,155,0.14832535885167464
Virginia,51036,863,141,722,0.7191235059760956
Virginia,51037,635,162,473,0.5934755332496863
Virginia,51041,22674,11510,11164,0.326585537093377
Virginia,51043,625,581,44,0.03648424543946932
Virginia,51045,113,106,7,0.0319634703196347
Virginia,51047,1421,1154,267,0.10368932038834952
Virginia,51049,639,158,481,0.6035131744040151
Virginia,51051,346,223,123,0.21616871704745166
Virginia,51053,1935,375,1560,0.6753246753246753
Virginia,51057,642,133,509,0.6567741935483871
Virginia,51059,86898,50217,36681,0.26751996499288916
Virginia,51061,2860,2345,515,0.0989433237271854
Virginia,51063,396,935,-539,-0.4049586776859504
Virginia,51065,1355,983,372,0.15911035072711718
Virginia,51067,1674,980,694,0.2614920874152223
Virginia,51069,2136,2064,72,0.017142857142857144
Virginia,51071,405,316,89,0.12343966712898752
Virginia,51073,1448,993,455,0.18639901679639492
Virginia,51075,1572,618,954,0.43561643835616437
Virginia,51077,265,269,-4,-0.00749063670411985
Virginia,51079,579,603,-24,-0.02030456852791878
Virginia,51081,832,113,719,0.7608465608465609
Virginia,51083,1754,403,1351,0.626332869726472
Virginia,51085,4915,3253,1662,0.2034769833496572
Virginia,51087,28121,11954,16167,0.40341859014348097
Virginia,51089,1809,664,1145,0.4630004043671654
Virginia,51091,86,88,-2,-0.011494252873563218
Virginia,51093,2446,853,1593,0.48287359806001817
Virginia,51095,5210,2750,2460,0.30904522613065327
Virginia,51097,477,126,351,0.582089552238806
Virginia,51099,916,612,304,0.19895287958115182
Virginia,51101,841,315,526,0.45501730103806226
Virginia,51103,823,275,548,0.4990892531876138
Virginia,51105,299,161,138,0.3
Virginia,51107,21171,14719,6452,0.179771524101421
Virginia,51109,1630,849,781,0.3150463896732553
Virginia,51111,738,141,597,0.6791808873720137
Virginia,51113,538,370,168,0.18502202643171806
Virginia,51115,435,246,189,0.2775330396475771
Virginia,51117,1588,378,1210,0.6154628687690743
Virginia,51119,559,295,264,0.3091334894613583
Virginia,51121,3506,5090,-1584,-0.1842717543043276
Virginia,51125,991,760,231,0.13192461450599657
Virginia,51127,951,440,511,0.36736161035226456
Virginia,51131,868,324,544,0.4563758389261745
Virginia,51133,818,265,553,0.5106186518928901
Virginia,51135,829,224,605,0.5745489078822412
Virginia,51137,1322,870,452,0.2062043795620438
Virginia,51139,411,353,58,0.07591623036649214
Virginia,51141,361,372,-11,-0.015006821282401092
Virginia,51143,2369,766,1603,0.511323763955343
Virginia,51145,1079,592,487,0.291442250149611
Virginia,51147,1366,420,946,0.5296752519596865
Virginia,51149,1992,566,1426,0.5574667709147771
Virginia,51153,26439,14696,11743,0.28547465661845145
Virginia,51155,837,588,249,0.17473684210526316
Virginia,51157,416,411,5,0.006045949214026602
Virginia,51159,333,80,253,0.612590799031477
Virginia,51161,3323,2760,563,0.09255301660364952
Virginia,51163,902,676,226,0.1432192648922687
Virginia,51165,1734,1941,-207,-0.0563265306122449
Virginia,51167,556,360,196,0.21397379912663755
Virginia,51169,305,233,72,0.13382899628252787
Virginia,51171,958,928,30,0.015906680805938492
Virginia,51173,526,361,165,0.18602029312288612
Virginia,51175,1199,216,983,0.6946996466431096
Virginia,51177,5399,3480,1919,0.21612794233584864
Virginia,51179,6437,4140,2297,0.21716932967760236
Virginia,51181,812,174,638,0.6470588235294118
Virginia,51183,958,98,860,0.8143939393939394
Virginia,51185,683,476,207,0.17860224331320104
Virginia,51187,941,1007,-66,-0.033880903490759756
Virginia,51191,1181,984,197,0.09099307159353348
Virginia,51193,879,295,584,0.49744463373083475
Virginia,51195,519,553,-34,-0.03171641791044776
Virginia,51197,528,423,105,0.11041009463722397
Virginia,51199,3292,2040,1252,0.2348087021755439
Virginia,51510,16281,7008,9273,0.3981708102537679
Virginia,51520,428,324,104,0.13829787234042554
Virginia,51530,143,100,43,0.17695473251028807
Virginia,51540,3888,4474,-586,-0.07007892848600814
Virginia,51550,16126,5551,10575,0.4878442588919131
Virginia,51570,407,316,91,0.12586445366528354
Virginia,51580,244,85,159,0.48328267477203646
Virginia,51590,2676,655,2021,0.6067247072951065
Virginia,51595,404,52,352,0.7719298245614035
Virginia,51600,1840,1243,597,0.1936425559519948
Virginia,51610,1587,1000,587,0.22690374951681486
Virginia,51620,831,104,727,0.7775401069518717
Virginia,51630,1396,1238,158,0.05998481397114654
Virginia,51640,129,92,37,0.167420814479638
Virginia,51650,13529,3764,9765,0.5646793500260221
Virginia,51660,1481,2911,-1430,-0.325591985428051
Virginia,51670,1177,337,840,0.5548216644649934
Virginia,51678,402,250,152,0.2331288343558282
Virginia,51680,3104,1920,1184,0.2356687898089172
Virginia,51683,1812,1280,532,0.17205692108667528
Virginia,51685,581,427,154,0.1527777777777778
Virginia,51690,834,264,570,0.5191256830601093
Virginia,51700,12495,4556,7939,0.46560319042871384
Virginia,51710,15747,6925,8822,0.38911432604093155
Virginia,51720,86,72,14,0.08860759493670886
Virginia,51730,4099,687,3412,0.712912661930631
Virginia,51735,295,335,-40,-0.06349206349206349
Virginia,51740,9464,2540,6924,0.5768077307564146
Virginia,51750,472,655,-183,-0.16237799467613132
Virginia,51760,21822,14085,7737,0.21547330604060488
Virginia,51770,4783,3299,1484,0.1836179163573373
Virginia,51775,824,774,50,0.03128911138923655
Virginia,51790,1114,1364,-250,-0.10088781275221953
Virginia,51800,7533,1893,5640,0.5983450031826862
Virginia,51810,22352,12969,9383,0.26564933042665834
Virginia,51820,788,769,19,0.012202954399486191
Virginia,51830,1159,1197,-38,-0.016129032258064516
Virginia,51840,949,900,49,0.02650081124932396
Washington,53001,6,17,-11,-0.4782608695652174
Washington,53003,21,43,-22,-0.34375
Washington,53005,107,385,-278,-0.5650406504065041
Washington,53007,63,160,-97,-0.4349775784753363
Washington,53009,85,188,-103,-0.3772893772893773
Washington,53011,297,1080,-783,-0.5686274509803921
Washington,53013,3,10,-7,-0.5384615384615384
Washington,53015,76,255,-179,-0.540785498489426
Washington,53017,23,63,-40,-0.46511627906976744
Washington,53019,5,18,-13,-0.5652173913043478
Washington,53021,29,115,-86,-0.5972222222222222
Washington,53023,2,3,-1,-0.2
Washington,53025,29,112,-83,-0.5886524822695035
Washington,53027,65,176,-111,-0.4605809128630705
Washington,53029,97,219,-122,-0.3860759493670886
Washington,53031,56,135,-79,-0.41361256544502617
Washington,53033,3246,6704,-3458,-0.34753768844221106
Washington,53035,238,631,-393,-0.4522439585730725
Washington,53037,31,106,-75,-0.5474452554744526
Washington,53039,11,55,-44,-0.6666666666666666
Washington,53041,36,166,-130,-0.6435643564356436
Washington,53043,8,22,-14,-0.4666666666666667
Washington,53045,55,159,-104,-0.48598130841121495
Washington,53047,23,154,-131,-0.7401129943502824
Washington,53049,18,77,-59,-0.6210526315789474
Washington,53051,10,35,-25,-0.5555555555555556
Washington,53053,712,1968,-1256,-0.46865671641791046
Washington,53055,25,79,-54,-0.5192307692307693
Washington,53057,116,322,-206,-0.4703196347031963
Washington,53059,5,46,-41,-0.803921568627451
Washington,53061,677,2165,-1488,-0.5235749472202674
Washington,53063,333,1199,-866,-0.5652741514360313
Washington,53065,23,101,-78,-0.6290322580645161
Washington,53067,245,868,-623,-0.559748427672956
Washington,53069,2,17,-15,-0.7894736842105263
Washington,53071,45,109,-64,-0.4155844155844156
Washington,53073,166,695,-529,-0.6144018583042973
Washington,53075,28,109,-81,-0.5912408759124088
Washington,53077,123,393,-270,-0.5232558139534884
West Virginia,54001,686,994,-308,-0.18333333333333332
West Virginia,54003,3591,4020,-429,-0.0563657863618447
West Virginia,54005,1244,2410,-1166,-0.3191023535851122
West Virginia,54007,899,1321,-422,-0.1900900900900901
West Virginia,54009,1489,1966,-477,-0.13806078147612155
West Virginia,54011,4407,5361,-954,-0.09766584766584767
West Virginia,54013,312,803,-491,-0.44035874439461886
West Virginia,54015,434,754,-320,-0.26936026936026936
West Virginia,54017,115,235,-120,-0.34285714285714286
West Virginia,54019,2317,3585,-1268,-0.21484242629617079
West Virginia,54021,343,643,-300,-0.30425963488843816
West Virginia,54023,168,185,-17,-0.04815864022662889
West Virginia,54025,1894,2864,-970,-0.20386717108028585
West Virginia,54027,719,1101,-382,-0.2098901098901099
West Virginia,54029,1547,2275,-728,-0.19047619047619047
West Virginia,54031,655,883,-228,-0.1482444733420026
West Virginia,54033,4184,5370,-1186,-0.12413648733514758
West Virginia,54035,1443,1799,-356,-0.10980876002467613
West Virginia,54037,2910,3241,-331,-0.05381238822955617
West Virginia,54039,12628,13480,-852,-0.03263367550176191
West Virginia,54041,712,1229,-517,-0.2663575476558475
West Virginia,54043,1015,1510,-495,-0.19603960396039605
West Virginia,54045,1491,3201,-1710,-0.36445012787723785
West Virginia,54047,781,1453,-672,-0.3008057296329454
West Virginia,54049,3556,5324,-1768,-0.1990990990990991
West Virginia,54051,1449,2599,-1150,-0.2840909090909091
West Virginia,54053,1221,1769,-548,-0.18327759197324414
West Virginia,54055,2167,3233,-1066,-0.19740740740740742
West Virginia,54057,854,1110,-256,-0.13034623217922606
West Virginia,54059,1074,2425,-1351,-0.38611031723349526
West Virginia,54061,4963,8096,-3133,-0.23991117237154452
West Virginia,54063,604,817,-213,-0.1498944405348346
West Virginia,54065,486,682,-196,-0.1678082191780822
West Virginia,54067,1086,1944,-858,-0.28316831683168314
West Virginia,54069,2468,3363,-895,-0.15348996741553764
West Virginia,54071,384,484,-100,-0.1152073732718894
West Virginia,54073,329,545,-216,-0.2471395881006865
West Virginia,54075,524,826,-302,-0.2237037037037037
West Virginia,54077,957,1719,-762,-0.28475336322869954
West Virginia,54079,2543,3251,-708,-0.12219537452537108
West Virginia,54081,3225,4888,-1663,-0.20497966227043019
West Virginia,54083,1515,2492,-977,-0.24382330920888445
West Virginia,54085,199,351,-152,-0.27636363636363637
West Virginia,54087,741,1002,-261,-0.14974182444061962
West Virginia,54089,779,1060,-281,-0.1528004350190321
West Virginia,54091,764,1106,-342,-0.18288770053475936
West Virginia,54093,330,770,-440,-0.4
West Virginia,54095,202,428,-226,-0.35873015873015873
West Virginia,54097,738,1071,-333,-0.18407960199004975
West Virginia,54099,1934,2898,-964,-0.19950331125827814
West Virginia,54101,384,837,-453,-0.371007371007371
West Virginia,54103,845,1744,-899,-0.3472383159521051
West Virginia,54105,170,326,-156,-0.31451612903225806
West Virginia,54107,3169,4519,-1350,-0.1755983350676379
West Virginia,54109,710,1498,-788,-0.35688405797101447
Wisconsin,55001,1373,1501,-128,-0.04453723034098817
Wisconsin,55003,1346,2304,-958,-0.26246575342465756
Wisconsin,55005,2570,2960,-390,-0.0705244122965642
Wisconsin,55007,1484,2604,-1120,-0.273972602739726
Wisconsin,55009,16626,22471,-5845,-0.14949996163388496
Wisconsin,55011,825,1148,-323,-0.16371008616320323
Wisconsin,55013,917,933,-16,-0.008648648648648649
Wisconsin,55015,3031,4010,-979,-0.13904274960943047
Wisconsin,55017,4021,5114,-1093,-0.1196496989600438
Wisconsin,55019,1475,1942,-467,-0.1366695932104185
Wisconsin,55021,4183,6455,-2272,-0.213573980071442
Wisconsin,55023,1132,1582,-450,-0.1658069270449521
Wisconsin,55025,61072,102585,-41513,-0.25365856639190504
Wisconsin,55027,4501,6243,-1742,-0.16213700670141473
Wisconsin,55029,2935,3417,-482,-0.0758816120906801
Wisconsin,55031,3574,4510,-936,-0.11578426521523998
Wisconsin,55033,2421,4272,-1851,-0.2765575974899148
Wisconsin,55035,7323,13058,-5735,-0.2813895294637162
Wisconsin,55037,175,293,-118,-0.25213675213675213
Wisconsin,55039,5514,7375,-1861,-0.14438668632166965
